marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_purchase	review_headline	review_body	review_date
US	20539817	R30L6DPZXQ6JDR	B007V7G5TU	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	5	0	0	N	Y	Looks great. Works great	"Looks great. Works great. I've been using it since May, probably daily, and haven't had any issues at all. It's stainless on the inside as well, so it wipes clean easily. Food and beverages seem to heat evenly. Great deal!"	8/1/2015
US	16297085	R3B1AXP92P40OK	B00NN136NQ	464779766	"samsung mc11h6033ct countertop convection microwave with 1.1 cu. ft. capacity, slim fry technology, grilling element, ceramic enamel interior, drop down door, and eco mode in stainless steel"	Major Appliances	5	0	0	N	Y	Five Stars	Love the versatality of this oven!	8/1/2015
US	280305	R199R4XPI71OP6	B007V7G5TU	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	4	0	0	N	Y	Great Microwave.	It's large but heats food up quickly and is easy to use. Only 4 star because of it's size. Make sure you have room. Mine is above my fridge which makes the push button to open the door ideal rather than pulling the door handle.	8/1/2015
US	19177520	R24NEPZ4WFT7C0	B00EU7AMX4	991090482	ge pvm9179sfss profile 1.7 cu. ft. stainless steel over-the-range microwave - convection	Major Appliances	5	2	2	N	Y	We've been very happy with this	"We've been very happy with this.  Not sure I liked the dial at first, but being able to dial in extra time is quick and efficient."	8/1/2015
US	50523787	R1PIZ8HOJNUTAF	B007V7G5TU	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	1	0	0	N	Y	PoS	I received the microwave and it didn't even work. I didn't have the original packaging so they wouldn't refund me. Brilliant. lol	7/31/2015
US	33249410	R2B33BCFFCQ4DW	B0052G14E8	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	4	0	1	N	Y	Good value for price	"Low power but gets the job done, and good value for the money. As a den microwave or as a small office microwave, this is perfect and an excellent value. Takes a bit longer than larger units due to lower power, but works well."	7/31/2015
US	13197869	R23V86M1E49J6O	B00NQFSSWS	692404913	samsung counter top microwave	Major Appliances	5	0	0	N	Y	Sleek Samsung microwave with grill/combi feature	Prompt delivery and great looking microwave. I cannot wait to try out grill function. I already went through instruction book to familiarize myself with the functionality.	7/31/2015
US	45652326	R2E1MRFF2ETWMV	B007V7G5TU	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	5	0	0	N	Y	Five Stars	Great Product	7/30/2015
US	177021	R7AL22LD3THYB	B0052G14E8	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	3	0	0	N	N	good product for the price	"looks nice and so far works great, very good deal for the price"	7/30/2015
US	11879950	R3RHTF0LIO1OBB	B0052G14E8	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	1	0	0	N	Y	Disappointed	"I purchased this microwave in January of 2015. In July of 2015 the microwave completely stop working. The whole microwave stop working the clock, everything. I want to get my money back. Most microwaves last for years. I have had a microwave that lasted for 25 years. To have a microwave last for only 6 months is disappointing."	7/28/2015
US	48892420	R1AJIP6XR52IJV	B005GSZB3M	109226352	whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave	Major Appliances	5	3	3	N	Y	The most adorable little microwave around	"I only use a microwave to reheat coffee so when I bought my new house and it didn't have a microwave in the kitchen I was kind of like, meh, no biggie. However, after several weekends of cold coffee I caved and went looking for a small microwave that would look cute on the kitchen counter without taking up too much space. I AM SO FREAKING HAPPY WITH THIS. It's literally the most adorable microwave that you could ever want. If you do &#34;cooking&#34; with a microwave, then this isn't your best option. But if you're looking for something to heat up a beverage or reheat something small then this guy is great for you. Have I mentioned how cute it is?!"	7/28/2015
US	46912055	R23Q0HY498I6ZP	B0055UBB4O	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	4	0	0	N	Y	Just the right size	"We replaced our over-the-range microwave with a range hood. We needed a small microwave to install in our pantry and this fit the bill. It holds a 12&#34; plate and has multiple power levels for cooking, but we use it mostly for rewarming. It does take about twice as long as our old microwave but that's okay. One feature I really like is the one-touch button for speed cooking. Start will zap something for 30 seconds on high. 1 = 1 minute, 2 = 2 minutes, etc. That is quick and handy!"	7/27/2015
US	47026253	R2CJ5TXV3GIRDY	B007V7G5TU	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	1	1	2	N	Y	Microwave Died within Six Months	I bought this microwave for my parents for Christmas. After six months it died.  My father has been attempting to get his refund processed for the past month and they keep giving him the run around. Don't buy this product!!!	7/27/2015
US	18232646	R2L4EY0P304JL8	B00NG0FP7E	565072108	lg over-the-range microwave oven with 300 cfm venting system	Major Appliances	4	11	14	N	Y	Nice looking	"This is a nice looking unit. It arrived right on schedule and was well packaged, so no damage. Plus, all the features seem to work. I particularly like that the fan seems to be quieter than my old unit. My only complaint was, as noted by a couple of others, the installation instructions had the screws in the wrong places. Fortunately, I didn't do the install myself, a pro did it--or the micro would have been on the way back to &#34;home&#34;! The unit matches my other LG appliances, so, I'm pretty happy. I'll update this after I've used the micro for a while. Ta. y'all."	7/27/2015
US	47026587	R3MIJAFRTBPML3	B005GSZB3M	109226352	whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave	Major Appliances	4	0	0	N	Y	Four Stars	Not a power-horse but great on space for my tiny kitchen.	7/27/2015
US	36230222	R3E421W44VLOGE	B002I9QFNC	838179571	hmv3051u 300 series 1.6 cu. ft. over-the range microwave oven with 1000 watts 10 microwave power levels automatic shut off and lcd display: stainless	Major Appliances	2	4	4	N	N	Handle broke - Common issue	"This microwave has been decent, until today. The plastic piece that holds that handle on is extremely thin. After a year or two or light/normal use, it breaks. If you read reviews, you will see others complaining about the same issue. The part costs around $16, but I'm not sure how to replace it as the back of the screw is covered by the door. Annoying."	7/26/2015
US	36296338	R3WP6JWEIUWIA	B0052G14E8	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	5	0	0	N	Y	Five Stars	It works just fine.	7/26/2015
US	42813510	R2BODWYT9PR3JB	B005GSZB3M	109226352	whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave	Major Appliances	5	0	0	N	Y	This unit is unusual and special due to its vertical dimensions.	I needed a vertical microwave to fit a special spot in my galley.  This unit has proven to have both the power and interior space to meet all my needs.	7/25/2015
US	48814570	RYOE2GLDD0U0X	B00DUZ8LBW	930071734	ge microwave oven magnetron and diode kit om75p (10) part # wb27x10017	Major Appliances	5	0	0	N	Y	Excellent part	Excellent quality. Fixed our $500 microwave. Learned that mfg offer 10 year warranty.	7/25/2015
US	20727132	R1KHFT5CGKK48W	B0055UBB4O	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	1	2	2	N	Y	Terrible microwave. doesn't heat the food yet the outside ...	Terrible microwave. doesn't heat the food yet the outside of the microwave gets hot. never had a microwave that gets hot on the outside. working with the supplier to replace it.	7/25/2015
US	794027	R2D7WQTXCQ18T6	B007V7G5TU	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	3	0	0	N	Y	Three Stars	The microwave is fine but the shipping was terrible.	7/25/2015
US	35489710	R2ZYJNJLVR8CP0	B00NQFSSWS	692404913	samsung counter top microwave	Major Appliances	5	11	12	N	Y	Read The Manual And You Will Be Rewarded!	"I was a bit concerned after reading some of the ratings, but I took the plunge -- and I'm glad I did.  It does everything as good or better than advertised.  As with most products, the manual could stand some extra effort (simplification), so those who don't read it do so at their own peril.  Both my wife and I are pleased with this product and hope it lasts as long as my original Samsung (11 years)."	7/25/2015
US	46084782	R3P9DLH7MBKD1M	B007V7G5TU	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	3	0	0	N	Y	"Does the job, but not Elegant"	"First...it's pretty big (something to considering if you live in an NYC apartment). Second...the door makes a pretty loud noise when you close the door. Third...there's a noise coming from the unit which sounds like the glass plate is shaking every time I use it. Overall, it heats up my food. That's all I really need."	7/24/2015
US	15008761	RL1QISLPTAI4	B0052G51AQ	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	4	0	0	N	Y	Good value	"Getting good use in a small office, and working well.  Seems to be well built, and holding up well in a tough environment.  Good value."	7/24/2015
US	1110711	R3K2D443JAU9RW	B0052G14E8	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	5	0	0	N	Y	Five Stars	Good	7/24/2015
US	27388387	R1BR2L4W12N06P	B005GSZB3M	109226352	whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave	Major Appliances	5	0	0	N	Y	"Small space, big job."	"This has been a great little addition. The plate is as large as a that of a larger microwave, but this fits in smaller space -- in this case, in a corner."	7/24/2015
US	15825362	R3IKOSBYNYQXBP	B0052G14E8	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	5	0	0	N	Y	Works as expected and seem to do the job!	Simple and basic microwave. Works as expected and does the job. Perfect for limited space on a countertop.	7/24/2015
US	51914671	R3B2XBII0AQEFS	B0055UBB4O	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	5	0	0	N	Y	Five Stars	Received product as described and expeditiously. A++++	7/23/2015
US	45697848	R7GHMJIK7ZYZQ	B0055UBB4O	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	4	0	0	N	Y	So far so good ...	"Just a month, no issues, no particular shortcomings, nothing really outstanding, just working as a reasonable microwave should."	7/23/2015
US	50098916	RL3IWA2QSALS8	B0055UBB4O	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	3	0	0	N	Y	It's a microwave. The buttons feel cheap. Also ...	"It's a microwave. The buttons feel cheap.  Also, before you purchase go somewhere and see a microwave that is .7 cubic feet. Literally can't even microwave a hamster it's so small..."	7/23/2015
US	4340021	R1LD5M4RE6WLCE	B005GSZB9Q	771401205	"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white"	Major Appliances	5	0	0	N	Y	Five Stars	Super	7/23/2015
US	29450874	R16Q3SEKYGVNE6	B0055UBB4O	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	5	0	0	N	Y	Great little microwave!	"Love this microwave.  It fit perfectly in the area I wanted it to.  I wanted a simple, smaller microwave and this fit the bill.  Most microwaves are larger and have too many bells and whistles for me.  It is very attractive - I wanted some stainless to match my other appliances.  I have another Danby product (dehumidifier) and find Danby to be a good product.  In one review I read it said the microwave slid when opening the door - I haven't found this to be a problem at all.  The price for this is great.  Would definitely recommend it."	7/23/2015
US	23068511	R1JYKFIFTON0K9	B0055UBB4O	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	5	0	0	N	Y	Great for a small kitchen!	"So far so good! It's just big enough to fit my large ikea plates. I didn't think it would be, so I was pleasantly surprised. I didn't want to sacrifice counter space, and this was the best option. It seems to heat up pretty well. Sometimes it takes a little longer than other microwaves, but for me an extra minute isn't a big deal. For the size and price, it's a fantastic buy.<br /><br />EDIT: Just thought I'd update. It's been 2 years and it's still going strong. No issues whatsoever. It works just as well as when I purchased it."	7/22/2015
US	44515751	REKNRPIWYQC90	B0052G51AQ	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	4	0	0	N	Y	Four Stars	It's OK	7/21/2015
US	44777267	R2UL1AD92GYETH	B0052G51AQ	423421857	danby 0.7 cu.ft. countertop microwave	Major Appliances	4	0	0	N	Y	Four Stars	Perfect for our backroom.  Very pleased with the product.	7/21/2015
